Copyright (c) 2007 <<Your Company Name here>>
AB - TBLREL_USER_GROUP Table Monitoring
Print date:
2020-02-27T08:00:31
Description:
Clinton Fung requested report
Filter by:
Rules = Monitor_Specific_Tables; DBMSs IN NpwGsdSql1\SQL01( NpwGsdSql1.africanbank.net) \  NpwGspSql1\SQL01( NpwGspSql1.africanbank.net) \  NpwGsuSql1\SQL01( NpwGsuSql1.africanbank.net) \  NpwGsuSql2\SQL01( NpwGsuSql2.africanbank.net); Execution Time IN Last 24 Hours

Alert ID, DBMS, Execution Time, Session Id, Executing User, IP, Hostname, SQL, Accessed Objects, Cmd Type, Logon Time
230858888000, NpwGspSql1\SQL01( NpwGspSql1.africanbank.net), 2020-02-27T03:44:12, 1648, saguser, 10.130.124.236, nplgp4mw3.africanbank.net, (@P1 int)DELETE FROM TBLREL_USER_GROUP WHERE IDTHINGGROUP = @P1, TBLREL_USER_GROUP(TABLE) Owner:wm82p4aomw.dbo, DELETE, 2020-02-27T03:29:07
230858885000, NpwGspSql1\SQL01( NpwGspSql1.africanbank.net), 2020-02-27T03:44:06, 1663, saguser, 10.130.124.236, nplgp4mw3.africanbank.net, (@P1 int)DELETE FROM TBLREL_USER_GROUP WHERE IDTHINGGROUP = @P1, TBLREL_USER_GROUP(TABLE) Owner:wm82p4aomw.dbo, DELETE, 2020-02-27T03:30:14
230858886000, NpwGspSql1\SQL01( NpwGspSql1.africanbank.net), 2020-02-27T03:44:06, 1666, saguser, 10.130.124.236, nplgp4mw3.africanbank.net, (@P1 int)DELETE FROM TBLREL_USER_GROUP WHERE IDTHINGGROUP = @P1, TBLREL_USER_GROUP(TABLE) Owner:wm82p4aomw.dbo, DELETE, 2020-02-27T03:30:21
230858884000, NpwGspSql1\SQL01( NpwGspSql1.africanbank.net), 2020-02-27T03:44:02, 1664, saguser, 10.130.124.236, nplgp4mw3.africanbank.net, (@P1 int)DELETE FROM TBLGROUP WHERE IDTHING = @P1, TBLREL_USER_GROUP(TABLE) Owner:wm82p4aomw.dbo \  TBLGROUP(TABLE) Owner:wm82p4aomw.dbo, DELETE, 2020-02-27T03:30:14
230858882000, NpwGspSql1\SQL01( NpwGspSql1.africanbank.net), 2020-02-27T03:43:58, 1664, saguser, 10.130.124.236, nplgp4mw3.africanbank.net, (@P1 int)DELETE FROM TBLREL_USER_GROUP WHERE IDTHINGUSER = @P1, TBLREL_USER_GROUP(TABLE) Owner:wm82p4aomw.dbo, DELETE, 2020-02-27T03:30:14
230858883000, NpwGspSql1\SQL01( NpwGspSql1.africanbank.net), 2020-02-27T03:43:58, 1649, saguser, 10.130.124.236, nplgp4mw3.africanbank.net, (@P1 int)DELETE FROM TBLGROUP WHERE IDTHING = @P1, TBLREL_USER_GROUP(TABLE) Owner:wm82p4aomw.dbo \  TBLGROUP(TABLE) Owner:wm82p4aomw.dbo, DELETE, 2020-02-27T03:29:23
230858873000, NpwGspSql1\SQL01( NpwGspSql1.africanbank.net), 2020-02-27T03:43:50, 1666, saguser, 10.130.124.236, nplgp4mw3.africanbank.net, (@P1 int)DELETE FROM TBLGROUP WHERE IDTHING = @P1, TBLREL_USER_GROUP(TABLE) Owner:wm82p4aomw.dbo \  TBLGROUP(TABLE) Owner:wm82p4aomw.dbo, DELETE, 2020-02-27T03:30:21
230858871000, NpwGspSql1\SQL01( NpwGspSql1.africanbank.net), 2020-02-27T03:43:48, 1666, saguser, 10.130.124.236, nplgp4mw3.africanbank.net, (@P1 int)DELETE FROM TBLREL_USER_GROUP WHERE IDTHINGUSER = @P1, TBLREL_USER_GROUP(TABLE) Owner:wm82p4aomw.dbo, DELETE, 2020-02-27T03:30:21
230858872000, NpwGspSql1\SQL01( NpwGspSql1.africanbank.net), 2020-02-27T03:43:48, 1649, saguser, 10.130.124.236, nplgp4mw3.africanbank.net, (@P1 int)DELETE FROM TBLREL_USER_GROUP WHERE IDTHINGUSER = @P1, TBLREL_USER_GROUP(TABLE) Owner:wm82p4aomw.dbo, DELETE, 2020-02-27T03:29:23
230858870000, NpwGspSql1\SQL01( NpwGspSql1.africanbank.net), 2020-02-27T03:43:40, 1649, saguser, 10.130.124.236, nplgp4mw3.africanbank.net, (@P1 int)DELETE FROM TBLREL_USER_GROUP WHERE IDTHINGGROUP = @P1, TBLREL_USER_GROUP(TABLE) Owner:wm82p4aomw.dbo, DELETE, 2020-02-27T03:29:23
230858867000, NpwGspSql1\SQL01( NpwGspSql1.africanbank.net), 2020-02-27T03:43:38, 1666, saguser, 10.130.124.236, nplgp4mw3.africanbank.net, (@P1 int)DELETE FROM TBLGROUP WHERE IDTHING = @P1, TBLREL_USER_GROUP(TABLE) Owner:wm82p4aomw.dbo \  TBLGROUP(TABLE) Owner:wm82p4aomw.dbo, DELETE, 2020-02-27T03:30:21
230858868000, NpwGspSql1\SQL01( NpwGspSql1.africanbank.net), 2020-02-27T03:43:38, 1662, saguser, 10.130.124.236, nplgp4mw3.africanbank.net, (@P1 int)DELETE FROM TBLREL_USER_GROUP WHERE IDTHINGUSER = @P1, TBLREL_USER_GROUP(TABLE) Owner:wm82p4aomw.dbo, DELETE, 2020-02-27T03:30:11
230858869000, NpwGspSql1\SQL01( NpwGspSql1.africanbank.net), 2020-02-27T03:43:38, 1649, saguser, 10.130.124.236, nplgp4mw3.africanbank.net, (@P1 int)DELETE FROM TBLGROUP WHERE IDTHING = @P1, TBLREL_USER_GROUP(TABLE) Owner:wm82p4aomw.dbo \  TBLGROUP(TABLE) Owner:wm82p4aomw.dbo, DELETE, 2020-02-27T03:29:23
230858865000, NpwGspSql1\SQL01( NpwGspSql1.africanbank.net), 2020-02-27T03:43:36, 1665, saguser, 10.130.124.236, nplgp4mw3.africanbank.net, (@P1 int)DELETE FROM TBLREL_USER_GROUP WHERE IDTHINGGROUP = @P1, TBLREL_USER_GROUP(TABLE) Owner:wm82p4aomw.dbo, DELETE, 2020-02-27T03:30:14
230858866000, NpwGspSql1\SQL01( NpwGspSql1.africanbank.net), 2020-02-27T03:43:36, 1648, saguser, 10.130.124.236, nplgp4mw3.africanbank.net, (@P1 int)DELETE FROM TBLREL_USER_GROUP WHERE IDTHINGUSER = @P1, TBLREL_USER_GROUP(TABLE) Owner:wm82p4aomw.dbo, DELETE, 2020-02-27T03:29:07
230858861000, NpwGspSql1\SQL01( NpwGspSql1.africanbank.net), 2020-02-27T03:43:26, 1649, saguser, 10.130.124.236, nplgp4mw3.africanbank.net, (@P1 int)DELETE FROM TBLREL_USER_GROUP WHERE IDTHINGUSER = @P1, TBLREL_USER_GROUP(TABLE) Owner:wm82p4aomw.dbo, DELETE, 2020-02-27T03:29:23
230858860000, NpwGspSql1\SQL01( NpwGspSql1.africanbank.net), 2020-02-27T03:43:24, 1667, saguser, 10.130.124.236, nplgp4mw3.africanbank.net, (@P1 int)DELETE FROM TBLGROUP WHERE IDTHING = @P1, TBLREL_USER_GROUP(TABLE) Owner:wm82p4aomw.dbo \  TBLGROUP(TABLE) Owner:wm82p4aomw.dbo, DELETE, 2020-02-27T03:30:21
230858859000, NpwGspSql1\SQL01( NpwGspSql1.africanbank.net), 2020-02-27T03:43:22, 1649, saguser, 10.130.124.236, nplgp4mw3.africanbank.net, (@P1 int)DELETE FROM TBLGROUP WHERE IDTHING = @P1, TBLREL_USER_GROUP(TABLE) Owner:wm82p4aomw.dbo \  TBLGROUP(TABLE) Owner:wm82p4aomw.dbo, DELETE, 2020-02-27T03:29:23
230858858000, NpwGspSql1\SQL01( NpwGspSql1.africanbank.net), 2020-02-27T03:43:14, 1666, saguser, 10.130.124.236, nplgp4mw3.africanbank.net, (@P1 int)DELETE FROM TBLREL_USER_GROUP WHERE IDTHINGUSER = @P1, TBLREL_USER_GROUP(TABLE) Owner:wm82p4aomw.dbo, DELETE, 2020-02-27T03:30:21
230858853000, NpwGspSql1\SQL01( NpwGspSql1.africanbank.net), 2020-02-27T03:43:06, 1666, saguser, 10.130.124.236, nplgp4mw3.africanbank.net, (@P1 int)DELETE FROM TBLGROUP WHERE IDTHING = @P1, TBLREL_USER_GROUP(TABLE) Owner:wm82p4aomw.dbo \  TBLGROUP(TABLE) Owner:wm82p4aomw.dbo, DELETE, 2020-02-27T03:30:21
230858852000, NpwGspSql1\SQL01( NpwGspSql1.africanbank.net), 2020-02-27T03:43:04, 1663, saguser, 10.130.124.236, nplgp4mw3.africanbank.net, (@P1 int)DELETE FROM TBLREL_USER_GROUP WHERE IDTHINGUSER = @P1, TBLREL_USER_GROUP(TABLE) Owner:wm82p4aomw.dbo, DELETE, 2020-02-27T03:30:14
230858850000, NpwGspSql1\SQL01( NpwGspSql1.africanbank.net), 2020-02-27T03:43:02, 1666, saguser, 10.130.124.236, nplgp4mw3.africanbank.net, (@P1 int)DELETE FROM TBLREL_USER_GROUP WHERE IDTHINGUSER = @P1, TBLREL_USER_GROUP(TABLE) Owner:wm82p4aomw.dbo, DELETE, 2020-02-27T03:30:21
230858851000, NpwGspSql1\SQL01( NpwGspSql1.africanbank.net), 2020-02-27T03:43:02, 1665, saguser, 10.130.124.236, nplgp4mw3.africanbank.net, (@P1 int)DELETE FROM TBLREL_USER_GROUP WHERE IDTHINGUSER = @P1, TBLREL_USER_GROUP(TABLE) Owner:wm82p4aomw.dbo, DELETE, 2020-02-27T03:30:14
230858846000, NpwGspSql1\SQL01( NpwGspSql1.africanbank.net), 2020-02-27T03:42:54, 1664, saguser, 10.130.124.236, nplgp4mw3.africanbank.net, (@P1 int)DELETE FROM TBLREL_USER_GROUP WHERE IDTHINGUSER = @P1, TBLREL_USER_GROUP(TABLE) Owner:wm82p4aomw.dbo, DELETE, 2020-02-27T03:30:14
230858838000, NpwGspSql1\SQL01( NpwGspSql1.africanbank.net), 2020-02-27T03:42:52, 1663, saguser, 10.130.124.236, nplgp4mw3.africanbank.net, (@P1 int)DELETE FROM TBLGROUP WHERE IDTHING = @P1, TBLREL_USER_GROUP(TABLE) Owner:wm82p4aomw.dbo \  TBLGROUP(TABLE) Owner:wm82p4aomw.dbo, DELETE, 2020-02-27T03:30:14
230858837000, NpwGspSql1\SQL01( NpwGspSql1.africanbank.net), 2020-02-27T03:42:46, 1666, saguser, 10.130.124.236, nplgp4mw3.africanbank.net, (@P1 int)DELETE FROM TBLREL_USER_GROUP WHERE IDTHINGGROUP = @P1, TBLREL_USER_GROUP(TABLE) Owner:wm82p4aomw.dbo, DELETE, 2020-02-27T03:30:21
230858835000, NpwGspSql1\SQL01( NpwGspSql1.africanbank.net), 2020-02-27T03:42:38, 1662, saguser, 10.130.124.236, nplgp4mw3.africanbank.net, (@P1 int)DELETE FROM TBLREL_USER_GROUP WHERE IDTHINGGROUP = @P1, TBLREL_USER_GROUP(TABLE) Owner:wm82p4aomw.dbo, DELETE, 2020-02-27T03:30:11
230858836000, NpwGspSql1\SQL01( NpwGspSql1.africanbank.net), 2020-02-27T03:42:38, 1662, saguser, 10.130.124.236, nplgp4mw3.africanbank.net, (@P1 int)DELETE FROM TBLGROUP WHERE IDTHING = @P1, TBLREL_USER_GROUP(TABLE) Owner:wm82p4aomw.dbo \  TBLGROUP(TABLE) Owner:wm82p4aomw.dbo, DELETE, 2020-02-27T03:30:11
230858833000, NpwGspSql1\SQL01( NpwGspSql1.africanbank.net), 2020-02-27T03:42:36, 1666, saguser, 10.130.124.236, nplgp4mw3.africanbank.net, (@P1 int)DELETE FROM TBLGROUP WHERE IDTHING = @P1, TBLREL_USER_GROUP(TABLE) Owner:wm82p4aomw.dbo \  TBLGROUP(TABLE) Owner:wm82p4aomw.dbo, DELETE, 2020-02-27T03:30:21
230858834000, NpwGspSql1\SQL01( NpwGspSql1.africanbank.net), 2020-02-27T03:42:36, 1667, saguser, 10.130.124.236, nplgp4mw3.africanbank.net, (@P1 int)DELETE FROM TBLREL_USER_GROUP WHERE IDTHINGUSER = @P1, TBLREL_USER_GROUP(TABLE) Owner:wm82p4aomw.dbo, DELETE, 2020-02-27T03:30:21
230858828000, NpwGspSql1\SQL01( NpwGspSql1.africanbank.net), 2020-02-27T03:42:30, 1663, saguser, 10.130.124.236, nplgp4mw3.africanbank.net, (@P1 int)DELETE FROM TBLREL_USER_GROUP WHERE IDTHINGUSER = @P1, TBLREL_USER_GROUP(TABLE) Owner:wm82p4aomw.dbo, DELETE, 2020-02-27T03:30:14
230858827000, NpwGspSql1\SQL01( NpwGspSql1.africanbank.net), 2020-02-27T03:42:28, 1648, saguser, 10.130.124.236, nplgp4mw3.africanbank.net, (@P1 int)DELETE FROM TBLREL_USER_GROUP WHERE IDTHINGGROUP = @P1, TBLREL_USER_GROUP(TABLE) Owner:wm82p4aomw.dbo, DELETE, 2020-02-27T03:29:07
230858826000, NpwGspSql1\SQL01( NpwGspSql1.africanbank.net), 2020-02-27T03:42:20, 1663, saguser, 10.130.124.236, nplgp4mw3.africanbank.net, (@P1 int)DELETE FROM TBLGROUP WHERE IDTHING = @P1, TBLREL_USER_GROUP(TABLE) Owner:wm82p4aomw.dbo \  TBLGROUP(TABLE) Owner:wm82p4aomw.dbo, DELETE, 2020-02-27T03:30:14
230858823000, NpwGspSql1\SQL01( NpwGspSql1.africanbank.net), 2020-02-27T03:42:18, 1664, saguser, 10.130.124.236, nplgp4mw3.africanbank.net, (@P1 int)DELETE FROM TBLREL_USER_GROUP WHERE IDTHINGGROUP = @P1, TBLREL_USER_GROUP(TABLE) Owner:wm82p4aomw.dbo, DELETE, 2020-02-27T03:30:14
230858824000, NpwGspSql1\SQL01( NpwGspSql1.africanbank.net), 2020-02-27T03:42:18, 1663, saguser, 10.130.124.236, nplgp4mw3.africanbank.net, (@P1 int)DELETE FROM TBLREL_USER_GROUP WHERE IDTHINGGROUP = @P1, TBLREL_USER_GROUP(TABLE) Owner:wm82p4aomw.dbo, DELETE, 2020-02-27T03:30:14
230858825000, NpwGspSql1\SQL01( NpwGspSql1.africanbank.net), 2020-02-27T03:42:18, 1650, saguser, 10.130.124.236, nplgp4mw3.africanbank.net, (@P1 int)DELETE FROM TBLGROUP WHERE IDTHING = @P1, TBLREL_USER_GROUP(TABLE) Owner:wm82p4ammw.dbo \  TBLGROUP(TABLE) Owner:wm82p4ammw.dbo, DELETE, 2020-02-27T03:29:25
230858822000, NpwGspSql1\SQL01( NpwGspSql1.africanbank.net), 2020-02-27T03:42:16, 1647, saguser, 10.130.124.236, nplgp4mw3.africanbank.net, (@P1 int)DELETE FROM TBLGROUP WHERE IDTHING = @P1, TBLREL_USER_GROUP(TABLE) Owner:wm82p4ammw.dbo \  TBLGROUP(TABLE) Owner:wm82p4ammw.dbo, DELETE, 2020-02-27T03:30:01
230858818000, NpwGspSql1\SQL01( NpwGspSql1.africanbank.net), 2020-02-27T03:42:10, 1666, saguser, 10.130.124.236, nplgp4mw3.africanbank.net, (@P1 int)DELETE FROM TBLREL_USER_GROUP WHERE IDTHINGUSER = @P1, TBLREL_USER_GROUP(TABLE) Owner:wm82p4aomw.dbo, DELETE, 2020-02-27T03:30:21
230858815000, NpwGspSql1\SQL01( NpwGspSql1.africanbank.net), 2020-02-27T03:42:08, 1651, saguser, 10.130.124.236, nplgp4mw3.africanbank.net, (@P1 int)DELETE FROM TBLREL_USER_GROUP WHERE IDTHINGUSER = @P1, TBLREL_USER_GROUP(TABLE) Owner:wm82p4ammw.dbo, DELETE, 2020-02-27T03:30:01
230858816000, NpwGspSql1\SQL01( NpwGspSql1.africanbank.net), 2020-02-27T03:42:08, 1658, saguser, 10.130.124.236, nplgp4mw3.africanbank.net, (@P1 int)DELETE FROM TBLREL_USER_GROUP WHERE IDTHINGUSER = @P1, TBLREL_USER_GROUP(TABLE) Owner:wm82p4ammw.dbo, DELETE, 2020-02-27T03:30:10
230858817000, NpwGspSql1\SQL01( NpwGspSql1.africanbank.net), 2020-02-27T03:42:08, 1649, saguser, 10.130.124.236, nplgp4mw3.africanbank.net, (@P1 int)DELETE FROM TBLREL_USER_GROUP WHERE IDTHINGUSER = @P1, TBLREL_USER_GROUP(TABLE) Owner:wm82p4aomw.dbo, DELETE, 2020-02-27T03:29:23
230858814000, NpwGspSql1\SQL01( NpwGspSql1.africanbank.net), 2020-02-27T03:42:06, 1651, saguser, 10.130.124.236, nplgp4mw3.africanbank.net, (@P1 int)DELETE FROM TBLGROUP WHERE IDTHING = @P1, TBLREL_USER_GROUP(TABLE) Owner:wm82p4ammw.dbo \  TBLGROUP(TABLE) Owner:wm82p4ammw.dbo, DELETE, 2020-02-27T03:30:01
230858813000, NpwGspSql1\SQL01( NpwGspSql1.africanbank.net), 2020-02-27T03:42:04, 1647, saguser, 10.130.124.236, nplgp4mw3.africanbank.net, (@P1 int)DELETE FROM TBLREL_USER_GROUP WHERE IDTHINGGROUP = @P1, TBLREL_USER_GROUP(TABLE) Owner:wm82p4ammw.dbo, DELETE, 2020-02-27T03:30:01
230858812000, NpwGspSql1\SQL01( NpwGspSql1.africanbank.net), 2020-02-27T03:42:02, 1658, saguser, 10.130.124.236, nplgp4mw3.africanbank.net, (@P1 int)DELETE FROM TBLREL_USER_GROUP WHERE IDTHINGGROUP = @P1, TBLREL_USER_GROUP(TABLE) Owner:wm82p4ammw.dbo, DELETE, 2020-02-27T03:30:10
230858811000, NpwGspSql1\SQL01( NpwGspSql1.africanbank.net), 2020-02-27T03:42:00, 93, saguser, 10.130.124.236, nplgp4mw3.africanbank.net, (@P1 int)DELETE FROM TBLREL_USER_GROUP WHERE IDTHINGUSER = @P1, TBLREL_USER_GROUP(TABLE) Owner:wm82p4ammw.dbo, DELETE, 2020-02-27T03:30:57
230858808000, NpwGspSql1\SQL01( NpwGspSql1.africanbank.net), 2020-02-27T03:41:56, 1644, saguser, 10.130.124.236, nplgp4mw3.africanbank.net, (@P1 int)DELETE FROM TBLREL_USER_GROUP WHERE IDTHINGUSER = @P1, TBLREL_USER_GROUP(TABLE) Owner:wm82p4ammw.dbo, DELETE, 2020-02-27T03:29:11
230858809000, NpwGspSql1\SQL01( NpwGspSql1.africanbank.net), 2020-02-27T03:41:56, 1665, saguser, 10.130.124.236, nplgp4mw3.africanbank.net, (@P1 int)DELETE FROM TBLREL_USER_GROUP WHERE IDTHINGUSER = @P1, TBLREL_USER_GROUP(TABLE) Owner:wm82p4aomw.dbo, DELETE, 2020-02-27T03:30:14
230858810000, NpwGspSql1\SQL01( NpwGspSql1.africanbank.net), 2020-02-27T03:41:56, 1646, saguser, 10.130.124.236, nplgp4mw3.africanbank.net, (@P1 int)DELETE FROM TBLGROUP WHERE IDTHING = @P1, TBLREL_USER_GROUP(TABLE) Owner:wm82p4ammw.dbo \  TBLGROUP(TABLE) Owner:wm82p4ammw.dbo, DELETE, 2020-02-27T03:30:01
230858804000, NpwGspSql1\SQL01( NpwGspSql1.africanbank.net), 2020-02-27T03:41:54, 1648, saguser, 10.130.124.236, nplgp4mw3.africanbank.net, (@P1 int)DELETE FROM TBLREL_USER_GROUP WHERE IDTHINGUSER = @P1, TBLREL_USER_GROUP(TABLE) Owner:wm82p4aomw.dbo, DELETE, 2020-02-27T03:29:07
230858807000, NpwGspSql1\SQL01( NpwGspSql1.africanbank.net), 2020-02-27T03:41:54, 1658, saguser, 10.130.124.236, nplgp4mw3.africanbank.net, (@P1 int)DELETE FROM TBLGROUP WHERE IDTHING = @P1, TBLREL_USER_GROUP(TABLE) Owner:wm82p4ammw.dbo \  TBLGROUP(TABLE) Owner:wm82p4ammw.dbo, DELETE, 2020-02-27T03:30:10
230858798000, NpwGspSql1\SQL01( NpwGspSql1.africanbank.net), 2020-02-27T03:41:52, 1647, saguser, 10.130.124.236, nplgp4mw3.africanbank.net, (@P1 int)DELETE FROM TBLREL_USER_GROUP WHERE IDTHINGUSER = @P1, TBLREL_USER_GROUP(TABLE) Owner:wm82p4ammw.dbo, DELETE, 2020-02-27T03:30:01
230858797000, NpwGspSql1\SQL01( NpwGspSql1.africanbank.net), 2020-02-27T03:41:50, 1647, saguser, 10.130.124.236, nplgp4mw3.africanbank.net, (@P1 int)DELETE FROM TBLGROUP WHERE IDTHING = @P1, TBLREL_USER_GROUP(TABLE) Owner:wm82p4ammw.dbo \  TBLGROUP(TABLE) Owner:wm82p4ammw.dbo, DELETE, 2020-02-27T03:30:01
230858793000, NpwGspSql1\SQL01( NpwGspSql1.africanbank.net), 2020-02-27T03:41:42, 1647, saguser, 10.130.124.236, nplgp4mw3.africanbank.net, (@P1 int)DELETE FROM TBLREL_USER_GROUP WHERE IDTHINGUSER = @P1, TBLREL_USER_GROUP(TABLE) Owner:wm82p4ammw.dbo, DELETE, 2020-02-27T03:30:01
230858794000, NpwGspSql1\SQL01( NpwGspSql1.africanbank.net), 2020-02-27T03:41:42, 1648, saguser, 10.130.124.236, nplgp4mw3.africanbank.net, (@P1 int)DELETE FROM TBLGROUP WHERE IDTHING = @P1, TBLREL_USER_GROUP(TABLE) Owner:wm82p4aomw.dbo \  TBLGROUP(TABLE) Owner:wm82p4aomw.dbo, DELETE, 2020-02-27T03:29:07
230858795000, NpwGspSql1\SQL01( NpwGspSql1.africanbank.net), 2020-02-27T03:41:42, 1651, saguser, 10.130.124.236, nplgp4mw3.africanbank.net, (@P1 int)DELETE FROM TBLREL_USER_GROUP WHERE IDTHINGUSER = @P1, TBLREL_USER_GROUP(TABLE) Owner:wm82p4ammw.dbo, DELETE, 2020-02-27T03:30:01
230858796000, NpwGspSql1\SQL01( NpwGspSql1.africanbank.net), 2020-02-27T03:41:42, 1658, saguser, 10.130.124.236, nplgp4mw3.africanbank.net, (@P1 int)DELETE FROM TBLREL_USER_GROUP WHERE IDTHINGUSER = @P1, TBLREL_USER_GROUP(TABLE) Owner:wm82p4ammw.dbo, DELETE, 2020-02-27T03:30:10
230858789000, NpwGspSql1\SQL01( NpwGspSql1.africanbank.net), 2020-02-27T03:41:40, 1664, saguser, 10.130.124.236, nplgp4mw3.africanbank.net, (@P1 int)DELETE FROM TBLREL_USER_GROUP WHERE IDTHINGUSER = @P1, TBLREL_USER_GROUP(TABLE) Owner:wm82p4aomw.dbo, DELETE, 2020-02-27T03:30:14
230858790000, NpwGspSql1\SQL01( NpwGspSql1.africanbank.net), 2020-02-27T03:41:40, 1648, saguser, 10.130.124.236, nplgp4mw3.africanbank.net, (@P1 int)DELETE FROM TBLREL_USER_GROUP WHERE IDTHINGUSER = @P1, TBLREL_USER_GROUP(TABLE) Owner:wm82p4aomw.dbo, DELETE, 2020-02-27T03:29:07
230858791000, NpwGspSql1\SQL01( NpwGspSql1.africanbank.net), 2020-02-27T03:41:40, 1650, saguser, 10.130.124.236, nplgp4mw3.africanbank.net, (@P1 int)DELETE FROM TBLREL_USER_GROUP WHERE IDTHINGGROUP = @P1, TBLREL_USER_GROUP(TABLE) Owner:wm82p4ammw.dbo, DELETE, 2020-02-27T03:29:25
230858792000, NpwGspSql1\SQL01( NpwGspSql1.africanbank.net), 2020-02-27T03:41:40, 1664, saguser, 10.130.124.236, nplgp4mw3.africanbank.net, (@P1 int)DELETE FROM TBLGROUP WHERE IDTHING = @P1, TBLREL_USER_GROUP(TABLE) Owner:wm82p4aomw.dbo \  TBLGROUP(TABLE) Owner:wm82p4aomw.dbo, DELETE, 2020-02-27T03:30:14
230858787000, NpwGspSql1\SQL01( NpwGspSql1.africanbank.net), 2020-02-27T03:41:38, 1658, saguser, 10.130.124.236, nplgp4mw3.africanbank.net, (@P1 int)DELETE FROM TBLREL_USER_GROUP WHERE IDTHINGGROUP = @P1, TBLREL_USER_GROUP(TABLE) Owner:wm82p4ammw.dbo, DELETE, 2020-02-27T03:30:10
230858788000, NpwGspSql1\SQL01( NpwGspSql1.africanbank.net), 2020-02-27T03:41:38, 1664, saguser, 10.130.124.236, nplgp4mw3.africanbank.net, (@P1 int)DELETE FROM TBLREL_USER_GROUP WHERE IDTHINGGROUP = @P1, TBLREL_USER_GROUP(TABLE) Owner:wm82p4aomw.dbo, DELETE, 2020-02-27T03:30:14
230858784000, NpwGspSql1\SQL01( NpwGspSql1.africanbank.net), 2020-02-27T03:41:36, 1666, saguser, 10.130.124.236, nplgp4mw3.africanbank.net, (@P1 int)DELETE FROM TBLREL_USER_GROUP WHERE IDTHINGGROUP = @P1, TBLREL_USER_GROUP(TABLE) Owner:wm82p4aomw.dbo, DELETE, 2020-02-27T03:30:21
230858785000, NpwGspSql1\SQL01( NpwGspSql1.africanbank.net), 2020-02-27T03:41:36, 1651, saguser, 10.130.124.236, nplgp4mw3.africanbank.net, (@P1 int)DELETE FROM TBLGROUP WHERE IDTHING = @P1, TBLREL_USER_GROUP(TABLE) Owner:wm82p4ammw.dbo \  TBLGROUP(TABLE) Owner:wm82p4ammw.dbo, DELETE, 2020-02-27T03:30:01
230858786000, NpwGspSql1\SQL01( NpwGspSql1.africanbank.net), 2020-02-27T03:41:36, 1663, saguser, 10.130.124.236, nplgp4mw3.africanbank.net, (@P1 int)DELETE FROM TBLGROUP WHERE IDTHING = @P1, TBLREL_USER_GROUP(TABLE) Owner:wm82p4aomw.dbo \  TBLGROUP(TABLE) Owner:wm82p4aomw.dbo, DELETE, 2020-02-27T03:30:14
230858781000, NpwGspSql1\SQL01( NpwGspSql1.africanbank.net), 2020-02-27T03:41:34, 1649, saguser, 10.130.124.236, nplgp4mw3.africanbank.net, (@P1 int)DELETE FROM TBLREL_USER_GROUP WHERE IDTHINGGROUP = @P1, TBLREL_USER_GROUP(TABLE) Owner:wm82p4aomw.dbo, DELETE, 2020-02-27T03:29:23
230858783000, NpwGspSql1\SQL01( NpwGspSql1.africanbank.net), 2020-02-27T03:41:34, 1649, saguser, 10.130.124.236, nplgp4mw3.africanbank.net, (@P1 int)DELETE FROM TBLGROUP WHERE IDTHING = @P1, TBLREL_USER_GROUP(TABLE) Owner:wm82p4aomw.dbo \  TBLGROUP(TABLE) Owner:wm82p4aomw.dbo, DELETE, 2020-02-27T03:29:23
230858778000, NpwGspSql1\SQL01( NpwGspSql1.africanbank.net), 2020-02-27T03:41:32, 1649, saguser, 10.130.124.236, nplgp4mw3.africanbank.net, (@P1 int)DELETE FROM TBLREL_USER_GROUP WHERE IDTHINGUSER = @P1, TBLREL_USER_GROUP(TABLE) Owner:wm82p4aomw.dbo, DELETE, 2020-02-27T03:29:23
230858779000, NpwGspSql1\SQL01( NpwGspSql1.africanbank.net), 2020-02-27T03:41:32, 1667, saguser, 10.130.124.236, nplgp4mw3.africanbank.net, (@P1 int)DELETE FROM TBLGROUP WHERE IDTHING = @P1, TBLREL_USER_GROUP(TABLE) Owner:wm82p4aomw.dbo \  TBLGROUP(TABLE) Owner:wm82p4aomw.dbo, DELETE, 2020-02-27T03:30:21
230858776000, NpwGspSql1\SQL01( NpwGspSql1.africanbank.net), 2020-02-27T03:41:30, 1663, saguser, 10.130.124.236, nplgp4mw3.africanbank.net, (@P1 int)DELETE FROM TBLREL_USER_GROUP WHERE IDTHINGUSER = @P1, TBLREL_USER_GROUP(TABLE) Owner:wm82p4aomw.dbo, DELETE, 2020-02-27T03:30:14
230858777000, NpwGspSql1\SQL01( NpwGspSql1.africanbank.net), 2020-02-27T03:41:30, 1647, saguser, 10.130.124.236, nplgp4mw3.africanbank.net, (@P1 int)DELETE FROM TBLGROUP WHERE IDTHING = @P1, TBLREL_USER_GROUP(TABLE) Owner:wm82p4ammw.dbo \  TBLGROUP(TABLE) Owner:wm82p4ammw.dbo, DELETE, 2020-02-27T03:30:01
230858774000, NpwGspSql1\SQL01( NpwGspSql1.africanbank.net), 2020-02-27T03:41:28, 1644, saguser, 10.130.124.236, nplgp4mw3.africanbank.net, (@P1 int)DELETE FROM TBLGROUP WHERE IDTHING = @P1, TBLREL_USER_GROUP(TABLE) Owner:wm82p4ammw.dbo \  TBLGROUP(TABLE) Owner:wm82p4ammw.dbo, DELETE, 2020-02-27T03:29:11
